IDELEM,N,10,0;TIPO_ELEM,N,10,0;COD_CENT,C,254;NOMBRE,C,254;COORD_X,N,21,6;COORD_Y,N,21,6;Long;Lat
6616;495;79020;Av. Burgos   - Quintanavides-Puerto de Somport;443546.392068;4483202.860796;-3.66749234;40.49573585
6617;495;79021;Av. Burgos   - Puerto de Somport-Cº Fuencarral a Hortaleza;443467.517601;4483127.595203;-3.66841635;40.49505246
6618;495;79024;C/. Puerto de Somport - Foresta-Av. Burgos;443419.482018;4483185.291502;-3.66898831;40.49556893
6619;495;79026;Av. Burgos S-N - Francisco Pi y Margall-Av.Burgos;443678.647363;4483184.991520;-3.66593013;40.49558386
6620;495;79027;Av. Alcalde Conde Mayalde   - Príncipe Carlos-Infanta Catalina Micaela;444101.812171;4482043.530630;-3.66083600;40.48532963
6621;495;79028;Av. Alcalde Conde Mayalde  - Príncipe Carlos-Infanta Catalina Micaela;444184.291541;4482147.320362;-3.65987203;40.48627018
6622;495;79029;Av. Alcalde Conde Mayalde  - Príncipe Carlos-Infanta Catalina Micaela;444181.007778;4482151.223135;-3.65991112;40.48630512
6623;495;79030;Av. Alcalde Conde Mayalde - Av. Francisco Pi y Margall-Av. Manoteras;444308.164660;4482262.584024;-3.65842067;40.48731685
6624;495;79031;Av. Alcalde Conde Mayalde - Av. Francisco Pi y Margall-Av. Manoteras;444305.089247;4482266.684574;-3.65845731;40.48735358
6625;495;79032;Caminmo Fuente de la Mora - Av. Manoteras-Príncipe Carlos;444077.246620;4482088.313432;-3.66112979;40.48573141
6626;495;79401;Av. Niceto Alcalá Zamora S-N - Pintor Ignacio Zuloaga-Av. Francisco Pi y Margall;445197.844353;4481904.309015;-3.64789266;40.48414853
6627;495;79402;C/. Pintor Ignacio Zuloaga  - Príncipe Carlos-Niceto Alcalá Zamora;444853.150790;4482097.454084;-3.65197620;40.48586565
6628;495;79403;C/. Alcalde Aristizabal Manchón - Alcalde Henche Plata-Principe Carlos;444956.718995;4482407.979641;-3.65078126;40.48866990
6629;495;79404;C/. Alcalde Álvarez de Villaamil - Alcalde Henche Plata-Príncipe Carlos;444946.278438;4482493.594980;-3.65091188;40.48944048
6630;495;79405;C/. Alcalde Redondo Aceña - Alcalde Henche Plata-Príncipe Carlos;444921.391938;4482577.564604;-3.65121282;40.49019526
6631;495;36002;(TACTICO)FEDERICO AGUSTI O-E;429574.203393;4480808.846579;-3.83209425;40.47310181
6632;495;36003;(TACTICO) FEDERICO AGUSTI E-O;429578.526411;4480843.306912;-3.83204709;40.47341260
6633;495;36004;(TACTICO) GINES NAVARRO E-O;429809.812718;4480729.239128;-3.82930628;40.47240466
6634;495;36005;(TACTICO) VIRGEN DE LOS OLMOS E-O;430534.715705;4480362.714779;-3.82071552;40.46916391
6635;495;36006;AV. VICTORIA N-S(AV. ESTACION-F. AGUSTI);429251.006949;4480989.685588;-3.83592673;40.47470336
6636;495;36007;AV. VICTORIA S-N;430515.911078;4480352.162091;-3.82093616;40.46906727
6637;495;36008;AV. VICTORIA N-S;429171.358324;4481028.840451;-3.83687063;40.47504928
6638;495;36009;AV.DE LA VICTORIA S-N A 85 M G1;430623.693545;4480298.071113;-3.81965896;40.46858902
6639;494;PM10001;PM10001;443197.371122;4482755.819404;-3.67157070;40.49168488
6640;494;PM10013;PM10013;442973.569780;4481565.083465;-3.67410420;40.48094282
6641;494;PM10021;PM10021;442977.486208;4481534.627177;-3.67405526;40.48066873
6642;494;PM10091;PM10091;442944.586515;4481024.613719;-3.67439746;40.47607202
6643;494;PM10092;PM10092;442929.767618;4481018.802737;-3.67457175;40.47601866
6644;494;PM10141;PM10141;443138.749708;4480485.120183;-3.67205859;40.47122532
6645;494;PM10142;PM10142;443157.241360;4480439.340928;-3.67183637;40.47081418
6646;494;PM10211;PM10211;443443.090505;4479951.095170;-3.66842101;40.46643532
6647;494;PM10212;PM10212;443424.636419;4479947.614367;-3.66863836;40.46640271
6648;494;PM10241;PM10241;443582.411300;4479607.199140;-3.66674713;40.46334681
6649;494;PM10242;PM10242;443562.034720;4479607.069648;-3.66698745;40.46334426
6650;494;PM10341;PM10341;443859.159070;4478635.130029;-3.66339702;40.45460864
6651;494;PM10342;PM10342;443831.363411;4478622.759974;-3.66372371;40.45449533
6652;494;PM10343;PM10343;443850.815607;4478619.775164;-3.66349405;40.45446975
6653;494;PM10344;PM10344;443843.095331;4478629.622770;-3.66358596;40.45455794
6654;494;PM10401;PM10401;443914.548074;4478104.912680;-3.66269695;40.44983590
6655;494;PM10402;PM10402;443892.916902;4478108.717584;-3.66295236;40.44986871
6656;494;PM10441;PM10441;444029.449835;4477650.189508;-3.66130191;40.44574725
6657;494;PM10442;PM10442;444004.847305;4477646.689812;-3.66159170;40.44571405
6658;494;PM104431;PM104431;443976.417634;4477707.351164;-3.66193228;40.44625861
6659;494;PM10444;PM10444;444011.745504;4477649.373657;-3.66151060;40.44573870
6660;494;PM104541;PM104541;444033.040606;4477559.533960;-3.66125158;40.44493081
6661;494;PM10471;PM10471;444093.758065;4477490.282066;-3.66052954;40.44431104
6662;494;PM10472;PM10472;444074.788240;4477481.080630;-3.66075241;40.44422686
6663;494;PM10562;PM10562;444118.221194;4476546.934322;-3.66015808;40.43581447
6664;494;PM10661;PM10661;444093.911471;4475606.717624;-3.66036193;40.42734282
6665;494;PM10662;PM10662;444077.284619;4475597.200317;-3.66055710;40.42725597
6666;494;PM10711;PM10711;444187.622852;4474967.855494;-3.65920114;40.42159386
6667;494;PM10754;PM10754;443638.184086;4474827.470988;-3.66566499;40.42029216
6668;494;PM107631;PM107631;444106.609447;4474540.710697;-3.66011850;40.41774045
6669;494;PM107641;PM107641;444089.699289;4474506.359564;-3.66031479;40.41742986
6670;494;PM10902;PM10902;443627.058119;4473305.356073;-3.66566119;40.40657929
6671;494;PM10907;PM10907;443662.327629;4473300.887067;-3.66524516;40.40654142
6672;494;PM10941;PM10941;443575.362561;4473107.341664;-3.66625282;40.40479195
6673;494;PM10942;PM10942;443554.108445;4473104.592808;-3.66650305;40.40476575
6674;494;PM10945;PM10945;443565.322960;4473111.058121;-3.66637146;40.40482475
6676;494;PM10981;PM10981;443445.486441;4472656.047132;-3.66774319;40.40071760
6677;494;PM10982;PM10982;443422.772082;4472658.358682;-3.66801105;40.40073688
6678;494;PM10985;PM10985;443434.669540;4472661.319690;-3.66787112;40.40076437
6679;494;PM11071;PM11071;442839.269095;4471873.600937;-3.67481624;40.39362746
6680;494;PM11101;PM11101;442579.889503;4471632.158222;-3.67785053;40.39143455
6681;494;PM11102;PM11102;442494.382203;4471548.345537;-3.67885039;40.39067362
6682;494;PM11108;PM11108;442586.667653;4471625.223325;-3.67777004;40.39137255
6683;494;PM11161;PM11161;442310.470447;4471216.706689;-3.68098712;40.38767330
6684;494;PM11168;PM11168;442316.267052;4471207.517309;-3.68091800;40.38759092
6685;494;PM11201;PM11201;441999.565950;4470801.905833;-3.68461216;40.38391494
6686;494;PM11208;PM11208;442002.676032;4470786.564291;-3.68457413;40.38377695
6687;494;PM11301;PM11301;441391.680767;4470845.223823;-3.69177731;40.38426261
6688;494;PM11303;PM11303;441385.351405;4470840.798151;-3.69185147;40.38422230
6689;494;PM11981;PM11981;437793.892015;4475661.184997;-3.73463178;40.42738617
6690;494;PM12061;PM12061;437555.133094;4476185.515283;-3.73749777;40.43209167
6691;494;PM12121;PM12121;437534.329886;4476819.138182;-3.73780533;40.43779805
6692;494;PM12211;PM12211;437378.454894;4477605.063241;-3.73972056;40.44486627
6693;494;PM12241;PM12241;437208.962409;4478197.163900;-3.74177761;40.45018736
6694;494;PM12331;PM12331;437024.758383;4478893.135665;-3.74401879;40.45644300
6695;494;PM12391;PM12391;436825.889789;4479461.201014;-3.74642062;40.46154524
6696;494;PM12471;PM12471;436554.666632;4480187.722799;-3.74969206;40.46806934
6697;494;PM12502;PM12502;436495.559935;4480570.417856;-3.75042756;40.47151227
6698;494;PM12571;PM12571;436891.252992;4480888.128273;-3.74579176;40.47440449
6699;494;PM12641;PM12641;437715.161247;4480739.699964;-3.73605826;40.47312961
6700;494;PM12721;PM12721;438311.310324;4480689.682442;-3.72902126;40.47272353
6702;494;PM12921;PM12921;440100.618891;4481625.732616;-3.70800324;40.48128687
6703;494;PM12981;PM12981;440692.335995;4481842.383556;-3.70104278;40.48328104
6704;494;PM13011;PM13011;440945.866317;4481966.462247;-3.69806325;40.48441686
6705;494;PM13014;PM13014;440951.676504;4481960.340036;-3.69799413;40.48436213
6706;494;PM13041;PM13041;441221.394968;4482069.074831;-3.69482209;40.48536080
6707;494;PM13044;PM13044;441230.860685;4482064.359701;-3.69470997;40.48531900
6708;494;PM13101;PM13101;441772.102423;4481831.241624;-3.68830289;40.48325710
6709;494;PM13103;PM13103;441780.644193;4481838.622057;-3.68820279;40.48332420
6710;494;PM13104;PM13104;441775.789969;4481820.484455;-3.68825839;40.48316046
6711;494;PM13181;PM13181;442418.226377;4481820.728343;-3.68067906;40.48320747
6712;494;PM20002;PM20002;443272.026041;4482818.584531;-3.67069545;40.49225540
6713;494;PM20021;PM20021;443011.497764;4481678.513527;-3.67366695;40.48196727
6714;494;PM20042;PM20042;442976.806490;4480985.643920;-3.67401387;40.47572318
6715;494;PM20151;PM20151;443176.520378;4480458.221139;-3.67161064;40.47098558
6716;494;PM20152;PM20152;443194.838956;4480472.204013;-3.67139582;40.47111280
6717;494;PM20231;PM20231;443461.437076;4479957.012438;-3.66820514;40.46648989
6718;494;PM20232;PM20232;443484.554994;4479961.211904;-3.66793285;40.46652929
6719;494;PM20233;PM20233;443474.198869;4479957.235648;-3.66805464;40.46649277
6720;494;PM20261;PM20261;443663.806277;4479455.094469;-3.66577361;40.46198209
6721;494;PM20262;PM20262;443681.631695;4479467.010077;-3.66556444;40.46209065
6722;494;PM20321;PM20321;443839.897250;4478921.791663;-3.66364954;40.45718974
6723;494;PM20322;PM20322;443858.893857;4478932.447198;-3.66342646;40.45728701
6724;494;PM20327;PM20327;443830.695121;4478920.454670;-3.66375795;40.45717708
6725;494;PM20411;PM20411;443928.669694;4478149.181965;-3.66253434;40.45023565
6726;494;PM20412;PM20412;443947.038887;4478158.460266;-3.66231855;40.45032047
6727;494;PM20441;PM20441;444063.108936;4477637.634791;-3.66090392;40.44563640
6728;494;PM20442;PM20442;444082.850180;4477652.661508;-3.66067247;40.44577311
6729;494;PM20471;PM20471;444187.422575;4477289.784557;-3.65940752;40.44251113
6730;494;PM20472;PM20472;444217.032675;4477285.508093;-3.65905801;40.44247459
6731;494;PM20473;PM20473;444205.375907;4477287.626872;-3.65919564;40.44249289
6732;494;PM20571;PM20571;444144.055547;4476497.947739;-3.65984920;40.43537490
6733;494;PM20572;PM20572;444162.030695;4476487.573350;-3.65963636;40.43528265
6734;494;PM20661;PM20661;444107.416300;4475611.785649;-3.66020319;40.42738938
6735;494;PM20662;PM20662;444126.400394;4475607.743188;-3.65997904;40.42735424
6736;494;PM20664;PM20664;444117.639277;4475611.611534;-3.66008266;40.42738850
6737;494;PM20721;PM20721;444199.054043;4475033.900698;-3.65907220;40.42218960
6738;494;PM20722;PM20722;444219.318261;4475031.936586;-3.65883317;40.42217327
6739;494;PM20742;PM20742;444242.564489;4474792.743904;-3.65853818;40.42002004
6740;494;PM207541;PM207541;444253.536219;4474786.172090;-3.65840828;40.41996157
6741;494;PM207731;PM207731;444296.787687;4474449.841484;-3.65786901;40.41693459
6742;494;PM207741;PM207741;444293.227360;4474476.200419;-3.65791329;40.41717181
6743;494;PM20831;PM20831;444184.154704;4474432.364065;-3.65919501;40.41676961
6744;494;PM20832;PM20832;444208.309207;4474432.911541;-3.65891036;40.41677616
6745;494;PM20834;PM20834;444200.439004;4474435.523652;-3.65900335;40.41679916
6746;494;PM20851;PM20851;443889.038820;4473821.334670;-3.66261940;40.41124524
6747;494;PM20852;PM20852;443985.206362;4473971.068956;-3.66149922;40.41260062
6748;494;PM20873;PM20873;443869.081596;4473700.166132;-3.66284391;40.41015233
6749;494;PM20911;PM20911;443730.645771;4473393.867286;-3.66444828;40.40738366
6750;494;PM20912;PM20912;443747.678902;4473388.313789;-3.66424707;40.40733479
6751;494;PM20913;PM20913;443721.123310;4473398.446341;-3.66456091;40.40742427
6752;494;PM20952;PM20952;443599.910655;4473005.651401;-3.66595453;40.40387753
6753;494;PM20971;PM20971;443500.991594;4472776.460076;-3.66709984;40.40180613
6754;494;PM20972;PM20972;443516.624645;4472763.301609;-3.66691446;40.40168864
6755;494;PM20976;PM20976;443508.403002;4472767.344919;-3.66701169;40.40172451
6756;494;PM21081;PM21081;442828.508589;4471845.883430;-3.67494053;40.39337703
6757;494;PM21148;PM21148;442407.411181;4471295.896040;-3.67985222;40.38839339
6758;494;PM21181;PM21181;442288.187073;4471123.020117;-3.68124116;40.38682777
6759;494;PM21185;PM21185;442296.624901;4471119.635425;-3.68114144;40.38679786
6760;494;PM21188;PM21188;442312.495393;4471119.117649;-3.68095443;40.38679430
6761;494;PM21192;PM21192;442101.775875;4470765.400295;-3.68340476;40.38359319
6762;494;PM21193;PM21193;442132.495592;4470742.277756;-3.68304077;40.38338702
6763;494;PM21231;PM21231;441710.933048;4470557.380748;-3.68799001;40.38169196
6764;494;PM21236;PM21236;441712.345618;4470550.339824;-3.68797272;40.38162863
6765;494;PM21301;PM21301;441332.304477;4470806.501995;-3.69247324;40.38390961
6766;494;PM22121;PM22121;437503.807922;4476914.878883;-3.73817459;40.43865823
6767;494;PM22211;PM22211;437382.033983;4477512.228625;-3.73966920;40.44403024
6768;494;PM22241;PM22241;437233.870585;4478067.690061;-3.74147109;40.44902289
6769;494;PM22471;PM22471;436539.687105;4480174.104437;-3.74986739;40.46794551
6770;494;PM22641;PM22641;437713.661635;4480755.111360;-3.73607746;40.47326833
6771;494;PM22901;PM22901;439901.916752;4481583.640836;-3.71034342;40.48089332
6772;494;PM23011;PM23011;440981.966011;4481996.570793;-3.69764015;40.48469066
6773;494;PM23071;PM23071;441575.134853;4481974.067656;-3.69063984;40.48452990
6774;494;PM23073;PM23073;441567.640337;4481963.264588;-3.69072726;40.48443206
6775;494;PM23111;PM23111;441782.904160;4481860.319197;-3.68817812;40.48351981
6776;494;PM23181;PM23181;442403.027282;4481848.833029;-3.68086094;40.48345960
6777;494;PM31264;PM31264;441397.235034;4470450.817521;-3.69167559;40.38070997
6778;494;PM31451;PM31451;439844.021009;4471580.379087;-3.71007895;40.39077495
6779;494;PM31452;PM31452;438955.077794;4469277.848079;-3.72033147;40.36996783
6780;494;PM31801;PM31801;437034.619556;4473558.627941;-3.74337378;40.40838826
6781;494;PM32051;PM32051;437399.724282;4476525.294527;-3.73936333;40.43514087
6782;494;PM32351;PM32351;436940.037982;4478784.838830;-3.74500713;40.45546099
6783;494;PM33031;PM33031;440759.380271;4483439.388595;-3.70040120;40.49767230
6784;494;PM33032;PM33032;440771.081109;4483435.290220;-3.70026274;40.49763622
6785;494;PM33151;PM33151;442037.722554;4481567.794965;-3.68514504;40.48090245
6786;494;PM33152;PM33152;442028.583499;4481569.940945;-3.68525306;40.48092115
6787;494;PM33201;PM33201;444173.317890;4481780.731838;-3.65996920;40.48296702
6788;494;PM33202;PM33202;444171.399577;4481770.312255;-3.65999091;40.48287303
6789;494;PM40461;PM40461;444380.494280;4477660.938702;-3.65716357;40.44586764
6790;494;PM40751;PM40751;444532.761619;4474543.033305;-3.65509587;40.41778988
6791;494;PM40901;PM40901;443755.593522;4473273.439929;-3.66414364;40.40630046
6792;494;PM40902;PM40902;443756.158036;4473284.311500;-3.66413795;40.40639844
6793;494;PM41452;PM41452;438971.809982;4469273.331974;-3.72013397;40.36992837
6794;494;PM41801;PM41801;437044.330886;4473547.004229;-3.74325818;40.40828429
6795;494;PM41852;PM41852;435217.888284;4472533.352484;-3.76467870;40.39901269
6796;494;PM42051;PM42051;437393.501675;4476518.458056;-3.73943602;40.43507880
6797;494;PM42052;PM42052;437375.992146;4476501.719345;-3.73964079;40.43492670
6798;494;PM42351;PM42351;436958.401551;4478714.138593;-3.74478356;40.45482549
6799;494;PM42352;PM42352;436937.915148;4478702.688966;-3.74502400;40.45472080
6800;494;PM42353;PM42353;436969.993288;4478614.148603;-3.74463692;40.45392562
6801;494;PM43001;PM43001;441239.888125;4482124.166981;-3.69460901;40.48585840
6802;494;PM43011;PM43011;440995.247345;4482367.416651;-3.69751800;40.48803234
6803;494;PM43012;PM43012;440985.722803;4482363.981424;-3.69763006;40.48800072
6804;494;PM43021;PM43021;440798.681356;4483020.615319;-3.69989828;40.49390263
6805;494;PM43031;PM43031;440753.049145;4483445.230476;-3.70047646;40.49772447
6806;494;PM43032;PM43032;440742.542417;4483449.673526;-3.70060085;40.49776375
6807;494;PM43151;PM43151;442011.470472;4481581.839814;-3.68545604;40.48102714
6808;494;PM43152;PM43152;442001.510568;4481581.937142;-3.68557355;40.48102732
6809;494;PM43201;PM43201;444176.908500;4481791.308078;-3.65992777;40.48306255
6810;494;PM43202;PM43202;444179.928048;4481800.677177;-3.65989297;40.48314715
6811;495;94023;(TACTICO) SALIDA RENFE (ADIF);439754.380385;4466142.974578;-3.71062119;40.34178520
6813;494;PM12342;PM12342;436968.448990;4479074.893131;-3.74470091;40.45807607
6814;494;PM12342;PM12342;437577.758656;4476838.215621;-3.73729519;40.43797318
6815;494;PM12572;PM12572;436933.089768;4480879.027541;-3.74529735;40.47432569
6816;494;PM22572;PM22572;436708.893474;4480906.177504;-3.74794470;40.47455320
6817;494;PM12622;PM12622;437692.114875;4480733.923135;-3.73632954;40.47307584
6818;494;PM13202;PM13202;442687.706919;4481891.762178;-3.67750620;40.48386602
6819;494;PM30472;PM30472;444227.627244;4477295.611375;-3.65893398;40.44256632
6820;494;PM11074;PM11074;442835.593749;4471883.187082;-3.67486040;40.39371357
6822;494;PM31453;PM31453;439182.494022;4470900.260696;-3.71780784;40.38460003
6823;494;PM41453;PM41453;439188.095183;4470895.033798;-3.71774136;40.38455336
6826;495;70016;María Tudor - María Tudor-Av. Francisco Pi y Margall;443972.862184;4482944.135636;-3.66243706;40.49343403
4950;495;38032;AV. POBLADOS O-E(CARABANCHE BAJO-SECOYA);436960.005505;4469673.706162;-3.74386841;40.37338538
4951;495;38033;ANTONIA RODRIGUEZ SACRISTAN ENTRADA CRUCE O-E;437023.892617;4469629.176989;-3.74311152;40.37298907
6829;495;38300;(MICRO) AV.POBLADOS E-O(GIRO SECOYA);437106.101448;4469678.930021;-3.74214814;40.37344347
6828;495;38047;(TACTICO) ANTONIA RODRIGUEZ SACRISTAN O-E(GUAYABA-SECOYA);437076.747079;4469626.836772;-3.74248875;40.37297198
6824;495;38048;(TACTICO)LATERAL CTRA. TOLEDO S-N;439022.033691;4469646.117399;-3.71957810;40.37329030
6825;495;27007;REAL PINTO N-S(OXIGENO-MARTIN AREVALO);440121.557996;4466700.797163;-3.70635070;40.34683686
6830;495;37023;YEBENES S-N(COLEGIO H.CORTES-DUQUESA PARCENT);436183.761591;4472092.324728;-3.75325370;40.39511432
4906;495;37019;LOS YEBENES ENTRADA CRUCE SENTIDO E-O;436011.966963;4472361.676121;-3.75530489;40.39752758
6831;495;37033;CAMARENA ENTRE CAMARENA Y ILLESCAS SENTIDO N-S;435971.780507;4471760.772572;-3.75571795;40.39211127
4912;495;37024;YEBENES N-S(COLEGIO H.CORTES-ILLESCAS);436312.037600;4471545.642337;-3.75168762;40.39019937
6832;495;94014;REAL DE PINTO S-N(S.JENARO-LENGUAS);440096.325565;4466113.851337;-3.70659269;40.34154747
1001;494;05FT10PM01;05FT10PM01;437255.413416;4473705.618366;-3.74078632;40.40972910
1002;494;05FT37PM01;05FT37PM01;437014.599438;4473530.516102;-3.74360692;40.40813350
1003;494;05FT66PM01;05FT66PM01;436739.489472;4473387.491413;-3.74683474;40.40682420
