cod,nombre,Lat,Long,ocupacion,intensidad
9028,NARVAEZ S-N - DUQUE DE SESTO-JORGE JUAN,40.422813,-3.675833,85,400
9029,PRINCIPE VERGARA S-N - JORGE JUAN-GOYA,40.423835,-3.680199,17,1160
9030,JORGE JUAN O-E - PRINCIPE VERGARA-ALCALA,40.423559,-3.679912,63,1080
9031,PRINCIPE VERGARA N-S - JORGE JUAN-ALCALA,40.423457,-3.680359,8,820
9032,(TACTICO) MAIQUEZ 2 S-N - DUQUE DE SESTO-JORGE JUAN,40.422877,-3.672718,68,260
9033,JORGE JUAN O-E - FERNAN GOMEZ-MAIQUEZ,40.423240,-3.673113,99,0
9034,TUNEL O´DONNELL O-E(SALIDA M-30) -,40.421058,-3.683219,4,740
10004,O´DONNELL 45 E-O - FERNAN GONZALEZ-NARVAEZ,40.421502,-3.674826,7,1240
10005,O´DONNELL 21 E-O - LOPE DE RUEDA-ANTONIO ACUÑA,40.421655,-3.677929,55,800
10006,(AFOROS) AV. MENENDEZ PELAYO 10 S-N - DOCTOR CASTELO-O´DONNELL,40.420831,-3.679626,74,940
10007,O´DONNELL 16 O-E - LOPE DE RUEDA-NARVAEZ,40.421549,-3.677042,52,300
10009,IBIZA 25 E-O - MAIQUEZ-NARVAEZ,40.418297,-3.675248,10,540
10010,IBIZA 14 O-E - MENENDEZ PELAYO-NARVAEZ,40.418219,-3.676850,93,20
10012,MENENDEZ PELAYO N-S - SAINZ DE BARANDA-PUERTA GRANADA,40.413475,-3.677111,2,300
10013,MENENDEZ PELAYO N-S - CONDE DE CARTAGENA-PL. MARIANO CAVIA,40.408859,-3.677976,4,1080
10014,NAZARET E-O - SAMARIA-REYES MAGOS,40.411093,-3.674170,6,820
10015,MENENDEZ PELAYO 75 S-N - AMADO NERVO-PL. NIÑO JESUS,40.410560,-3.676681,37,1460
10016,MENENDEZ PELAYO 67 S-N - ANUNCIACION-PUERTA GRANADA,40.412159,-3.676542,74,740
10017,PLAZA DEL NIÑO JESUS 3 E-O - REYES MAGOS-MENENDEZ PELAYO,40.411078,-3.675338,12,880
10018,NARVAEZ N-S - MENORCA-IBIZA,40.419080,-3.676247,2,140
10019,MENENDEZ PELAYO N-S - PIO BAROJA-NIÑO JESÚS(PUERTA GRANADA),40.412417,-3.676771,7,720
10020,MENENDEZ PELAYO N-S - GIRO IZDA. PZA. NIÑO JESÚS,40.412373,-3.676702,2,120
10021,(MICRO) MENENDEZ PELAYO S-N (DELANTE GRUPO 4) (EN RT) -,40.411073,-3.676302,73,940
10022,(MICRO) MENENDEZ PELAYO S-N (DELANTE GRUPO 6)(EN RT) -,40.411731,-3.676371,57,840
10023,NARVAEZ S-N - DOCTOR CASTELO-O´DONNELL,40.420720,-3.675996,20,620
10024,(AFOROS) AV. MENENDEZ PELAYO N-S - O´DONNELL-DOCTOR CASTELO,40.421139,-3.679874,3,660
10025,(TACTICO) PIO BAROJA O-E(ENTRADA A CRUCE) -,40.413086,-3.676557,39,220
10026,(TACTICO) FERNAN GONZALEZ N-S - DUQUE SESTO-O´DONNELL,40.421765,-3.674372,72,300
10027,AV. MENENDEZ PELAYO N-S - ALCALA-O´DONNELL,40.421908,-3.680130,3,520
10028,O´DONNELL O-E - AV. MENENDEZ PELAYO-ANTONIO ACUÑA,40.421639,-3.678962,12,180
10029,(TACTICO) ANTONIO ACUÑA N-S - DUQUE SESTO-O´DONNELL,40.421989,-3.678897,52,120
10030,(TACTICO) ANTONIO ACUÑA S-N - DOCTOR CASTELO-O´DONNELL,40.421337,-3.678953,26,100
10031,O´DONNELL E-O - MIGUEL VIVES-MAIQUEZ,40.421362,-3.671964,37,1240
10032,O´DONNELL O-E - FERNAN GONZALEZ-MAIQUEZ,40.421345,-3.673244,4,620
10033,(TACTICO) MAIQUEZ S-N  - IBIZA-O´DONNELL,40.421059,-3.672870,99,0
10034,NARVAEZ 33 S-N - SAINZ BARANDA-IBIZA,40.417510,-3.676233,7,460
11001,BOLIVAR E-O - EMBAJADORES-PZA. LEGAZPI,40.39161523,-3.69364534,5,300
11002,Pº MOLINO E-O - EMBAJADORES-PZA.LEGAZPI,40.39036811,-3.69354452,2,340
11003,MAESTRO ARBOS S-N - VALDEMORILLO-TENIENTE CORONEL NOREÑA,40.38962844,-3.69517106,4,560
11004,(AFOROS) VADO STA. CATALINA S-N - PTE. ANDALUCIA-PZA. LEGAZPI,40.39014711,-3.69638294,6,1120
11005,Pº CHOPERA O-E - PZA. GENERAL MAROTO-PZA. LEGAZPI,40.39202792,-3.69641978,39,720
11006,JAIME EL CONQUISTADOR S-N - ALDEA DEL FRESNO-PL. GENERAL MAROTO,40.39526105,-3.69839556,0,120
11007,JAIME EL CONQUISTADOR S-N - TOMÁS BORRÁS-ALDEA DEL FRESNO,40.39528757,-3.69826416,2,300
11008,GUILLERMO DE OSMA E-O - ALONSO CARBONEL-BENITO VALDERAS,40.39393157,-3.69666042,3,140
11009,Pº CHOPERA E-O - JAIME EL CONTESTADOR-FERNANDO POO,40.39461880,-3.69981109,10,640
11010,JAIME EL CONQUISTADOR N-S - TORRES MIRANDA-CTE. BENÍTEZ,40.39773349,-3.69807407,0,20
11011,JAIME EL CONQUISTADOR S-N - CTE. BENÍTEZ-TORRES MIRANDA,40.39778238,-3.69796005,4,320
11012,DIVINO VALLÉS O-E - FERNANDO POO-JAIME EL CONQUISTADOR,40.39651894,-3.69888557,1,60
11013,CACERES O-E - EMBAJADORES-BATALLA DEL SALADO,40.39873992,-3.69738110,3,160
11014,EMBAJADORES N-S - JAIME EL CONQUISTADOR-DIVINO VALLÉS,40.39774227,-3.69725564,1,120
11015,EMBAJADORES S-N - CÁCERES-GRAL. PALANCA,40.39913920,-3.69804840,7,660
11016,EMBAJADORES S-N - BATALLA DEL SALADO-CÁCERES,40.39751810,-3.69690195,7,720
11017,DIVINO VALLÉS O-E - (EMBAJADORES-Pº DELICIAS),40.39629639,-3.69565032,2,100
11018,DIVINO VALLÉS O-E - JAIME EL CONQUISTADOR-ALDEA DEL FRESNO,40.39638498,-3.69695147,0,20
11019,EMBAJADORES N-S - JAIME EL CONQUISTADOR-DIVINO VALLÉS,40.39685854,-3.69662322,4,400
11020,EMBAJADORES S-N - DIVINO VALLÉS-BATALLA DEL SALADO,40.39663392,-3.69628629,6,720
11021,BATALLA DE SALADO N-S - CÁCERES-EMBAJADORES,40.39828167,-3.69645163,2,140
11022,BOLÍVAR E-O - HIERRO-EMBAJADORES,40.39194674,-3.69261751,4,499
11023,EMBAJADORES S-N(SUPERFICIE) - ANTRACITA-BOLÍVAR,40.39100362,-3.69270239,3,400
11024,EMBAJADORES S-N(TÚNEL 80mts) - ANTRACITA-BOLÍVAR,40.39082902,-3.69269144,8,560
11025,EMBAJADORES S-N(TÚNEL INTERIOR 190mts) - ANTRACITA-BOLÍVAR,40.39007080,-3.69224387,6,560
11026,EMBAJADORES S-N(SUPERFICIE) - BRONCE-ANTRACITA,40.38908879,-3.69160155,8,780
11027,EMBAJADORES S-N(TÚNEL 60mts) - BRONCE-ANTRACITA,40.38909110,-3.69167683,0,40
11028,EMBAJADORES S-N (TÚNEL INTERIOR 130mts) - BRONCE-ANTRACITA,40.38794385,-3.69097039,0,40
11029,PASEO MOLINO E-O - LEGAZPI-EMBAJADORES,40.39010542,-3.69332164,2,480
11030,EMBAJADORES N-S - BOLIVAR-PASEO MOLINO,40.39086972,-3.69279499,3,600
11031,BRONCE E-O - HIERRO-EMBAJADORES,40.38780740,-3.69024071,18,880
11032,EMBAJADORES N-SBRONCE-PLANETARIO - BRONCE-PLANETARIO,40.38706238,-3.69055815,60,360
11033,EMBAJADORES N-S - VIÑUELAS-BRONCE,40.38792553,-3.69111122,10,1240
11034,AV. PLANETARIO E-O - PARQUE TIERNO GALVÁN-EMBAJADORES,40.38735985,-3.68944847,1,200
11035,EMBAJADORES S-N - PUERTO BÉJAR-AVDA. PLANETARIO,40.38631272,-3.68964503,37,1100
11036,PUERTO SERRANO E-O - PUERTO MIRAVETE-EMBAJADORES,40.38560832,-3.68808966,56,180
11037,EMBAJADORES S-N - PUERTO CRUZ VERDE-PUERTO SERRANO,40.38476851,-3.68802226,5,820
11038,PUERTO SERRANO O-E (ENTRADA EMBAJADORES) -,40.38484694,-3.68932367,0,60
11039,EMBAJADORES N-S - PUERTO BÉJAR-PUERTO SERRANO,40.38558655,-3.68912065,1,300
11040,HIERRO N-S - GRANITO-BOLIVAR,40.39276083,-3.69186447,66,60
11041,HIERRO N-S - ANTRACITA-BRONCE,40.38961506,-3.69003457,3,440
12001,Pº DELICIAS S-N - (MURCIA-TORTOSA),40.40559113,-3.69341227,36,1980
12003,Pº DELICIAS O-E(BATALLA SALADO-Pº DELICIAS) - (BATALLA SALADO-Pº DELICIAS),40.40419247,-3.69475744,20,280
12004,Pº DELICIAS S-N - (ANCORA-DELICIAS),40.40335958,-3.69365654,51,1700
12005,PALOS DE LA FRONTERA E-O - (Pº DELICIAS-BATALLA SALADO),40.40305496,-3.69410493,2,560
12006,Pº DELICIAS S-N - (BUSTAMANTE-CANARIAS),40.40117491,-3.69390935,43,3020
12007,FERROCARRIL O-E - (BATALLA SALADO-Pº DELICIAS),40.40086645,-3.69560014,32,1780
12008,Pº DELICIAS S-N - (TOMAS BRETON-PARROCO EUSEBIO CUENCA),40.39885125,-3.69417591,67,280
12009,Pº DELICIAS S-N - (TOMAS BRETON-PARROCO EUSEBIO CUENCA),40.39779960,-3.69429235,88,499
12010,CACERES 9 O-E - (BATALLA SALADO-Pº DELICIAS),40.39855403,-3.69539522,9,320
12011,JUAN VERA E-0 - (BATALLA BELCHITE-Pº DELICIAS),40.39616712,-3.69356322,3,160
12012,Pº DELICIAS S-N - (ALEJANDRO FERRANT-JUAN VERA),40.39524701,-3.69455915,17,2260
12013,ALICANTE O-E - (BATALLA BELCHITE-PL. BEATA Mº ANA JESUS),40.39417767,-3.69316223,25,200
12014,EMBAJADORES S-N - (GRANITO-PL. BEATA Mª ANA JESUS),40.39300444,-3.69387254,10,660
12015,Pº DELICIAS S-N - (PL. LEGAZPI-PL. BEATA Mª ANA JESUS),40.39237150,-3.69492014,38,960
12016,GUILLERMOS DE OSMAO-E - (DOMINGO P. VAL - PL.BEATA Mª A. JESUS),40.39401008,-3.69589096,3,200
12017,EMBAJADORES N-S(TOMAS BORRAS-MIGUEL ARREDONDO) - (TOMAS BORRAS-MIGUEL ARREDONDO),40.39539828,-3.69561059,3,400
12018,EMBAJADORES S-N - (PL. BEATA Mª ANA JESUS-DIVINO VALLES),40.39525866,-3.69532626,100,0
12036,-,40.39396499,-3.68297754,60,200
12037,MENESES S-N (5 mts.) -  MENESES S-N (5 mts.),40.39344743,-3.68244420,2,100
12038,GENERAL LACY N-S - (DELICIAS-ANCORA),40.40365144,-3.69075325,2,140
12039,ANCORA E-O - (MENDEZ ALVARO-GENERAL LACY),40.40279714,-3.68949757,5,720
12040,GENERAL LACY S-N(CANARIAS-ANCORA) - (CANARIAS-ANCORA),40.40190968,-3.69083224,6,360
12041,ANCORA E-O - (GENERAL LACY-RAFAEL RIEGO),40.40288604,-3.69118167,9,1020
12042,RAFAEL RIEGO N-S - (DELICIAS-ANCORA),40.40370448,-3.69217486,98,0
12043,ANCORA E-O - (RAFAEL RIEGO-Pº DELICIAS),40.40297883,-3.69267160,1,499
12044,GENERAL LACY N-S - (BUSTAMANTE-RAMIREZ PRADO),40.40054576,-3.69103749,1,40
12045,RAMIREZ PRADO O-E - (Pº DELICIAS-JUAN DE MARIANA),40.40016658,-3.69193084,12,1140
13001,ALFONSO XII N-S - ANTONIO MAURA-MENDEZ NUÑEZ,40.41628483,-3.68904269,4,760
13002,JUAN DE MENA O-E - Pº DEL PRADO-ALFONSO XII,40.41734568,-3.68979211,4,140
13003,ALFONSO XII S-N - GIRO A  ANTONIO MAURA,40.41587045,-3.68894061,6,360
13004,ALFONSO XII S-N - FELIPE IV-MENDEZ NUÑEZ,40.41629784,-3.68889238,34,2120
13005,FELIPE IV O-E(SUR) - Pº DEL PRADO-ALFONSO XII,40.41512912,-3.69014372,4,680
13006,FELIPE IV O-E(NORTE) - Pº DEL PRADO-ALFONSO XII,40.41538442,-3.69011633,0,60
13007,ALFONSO XII S-N(GIRO A  ACADEMIA) -,40.41439035,-3.68888818,0,20
13008,ALFONSO XII S-N - CASADO ALISAL-ACADEMIA,40.41430838,-3.68880860,28,2060
13009,ALFONSO XII N-S - ALBERTO BOSCH-ESPALTER,40.41315138,-3.68893684,3,600
13010,CASADO ALISAL O-E - Pº DEL PRADO-ALFONSO XII,40.41394766,-3.69004234,1,60
13011,ALFONSO XII S-N - CUESTA CLAUDIO MOYANO-ESPALTER,40.41192462,-3.68870599,11,2440
13012,ESPALTER O-E - Pº DEL PRADO-ALFONSO XII,40.41273062,-3.69008277,2,100
13013,ALFONSO XII N-S - ESPALTER-CUESTA CLAUDIO MOYANO,40.41087787,-3.68885768,1,300
13014,ALFONSO XII S-N(LATERAL) - INFANTA ISABEL-CLAUDIO MOYANO,40.40881557,-3.68857780,62,580
13015,ALFONSO XII N-S - CLAUDIO MOYANO-INFANTA ISABEL,40.40813496,-3.68871573,5,620
13016,Pº DE REINA CRISTINA E-O - JOSE ANSELMO CLAVE-ALFONSO XII,40.40664376,-3.68734721,50,2900
13017,AV. CIUDAD BARCELONA E-O - JULIAN GAYARRE-Pº INFANTA ISABEL,40.40592906,-3.68620673,71,540
13018,AV. CIUDAD BARCELONA O-E(JUNTO GASOLINERA)(CD JUNTO G. 6) -,40.40648292,-3.68835756,11,1020
13019,(AFOROS) Pº INFANTA ISABEL E-O - ALFONSO XII-GTA. CARLOS V,40.40810022,-3.69026288,56,880
13020,(AFOROS) Pº INFANTA ISABEL E-O(SUBTERRANEO) - ALFONSO XII-RDA.VALENCIA,40.40801495,-3.69037390,5,840
13021,STA. Mª CABEZA ENTRADA CALLE 30 CAL. INTERIOR SENTIDO A-5 -,40.39676185,-3.70402392,7,660
13022,STA. Mª CABEZA ENTRADA CALLE 30 CAL. EXTERIOR SENTIDO A-4 -,40.39675505,-3.70419862,3,240
13023,SALIDA CALLE 30 CALZADA EXTERIOR SENTIDO PL. FDEZ. LADREDA -,40.39664144,-3.70484443,12,740
13024,CRA. SAN JERONIMO N-S - MARQUES DE CUBAS-Pº DEL PRADO,40.41565594,-3.69568735,3,280
13025,Pº DEL PRADO N-S - ZORRILLA-PLAZA LAS CORTES,40.41722209,-3.69425463,7,1800
13026,PZA. LEALTAD E-O - ANTONIO MAURA-Pº DEL PRADO,40.41593605,-3.69273041,6,260
13027,(AFOROS)Pº DEL PRADO S-N - ESPALTER-PL. CANOVAS DEL CASTILLO,40.41304949,-3.69298597,52,2320
13028,(AFOROS) Pº DEL PRADO N-S - PL. PLATERIAS-GTA. CARLOS V,40.41185182,-3.69316402,5,1999
13029,(AFOROS) Pº INFANTA ISABEL N-S - GTA. CARLOS V-ALFONSO XII,40.40768140,-3.69045008,32,3460
13030,(AFOROS)SANTA MARIA CABEZA 11 N-S(LAT. DCHO. SUPERFICIE) -,40.40630174,-3.69455800,7,340
13031,SANTA MARIA CABEZA 11 N-S(TUNEL) - RONDA ATOCHA-MURCIA,40.40626286,-3.69449376,11,1540
13032,SANTA MARIA CABEZA 11 N-S(LAT IZDA.)(SUPERFICIE) -,40.40622657,-3.69442972,3,540
13033,MURCIA 1 E-O - SANTA MARIA CABEZA-Pº DELICIAS,40.40535663,-3.69482676,28,60
13034,MARQUES VALDAVIA 9 O-E - SANTA MARIA CABEZA-RONDA ATOCHA,40.40561794,-3.69560279,2,100
13035,BATALLA DEL SALADO N-S - DELICIAS-PALOS FRONTERA,40.40409369,-3.69579792,4,180
13036,SANTA MARIA CABEZA N-S - JOSE ANTONIO ARMONA-PALOS FRONTERA,40.40391445,-3.69660162,36,520
13037,JOSE ANTONIO ARMONA N-S - SEBASTIAN ELCANO-SANTA MARIA CABEZA,40.40496983,-3.69701321,100,0
13038,FERROCARRIL O-E - SANTA MARIA CABEZA-BATALLA DEL SALADO,40.40099859,-3.69837713,9,2940
13039,EMBAJADORES N-S - SANTA MARIA CABEZA-GENERAL PALANCA,40.39997286,-3.69881245,0,160
13040,SANTA MARIA CABEZA N-S - EMBAJADORES-PEÑUELAS,40.40043511,-3.69989784,19,1740
13041,STA.Mª CABEZA ENTR.CALLE30 EXT SENT A4 - DESDE PL.FDEZ.LADREDA,40.39379641,-3.70550452,8,499
13042,SANTA MARIA CABEZA S-N - PUENTE DE PRAGA-AGUILON,40.39688395,-3.70289762,53,3400
13043,Pº DE LA ESPERANZA N-S - GARGANTILLA-SANTA MARIA CABEZA,40.39851964,-3.70278818,71,460
13044,-,40.40270476,-3.69593508,3,280
13045,-,40.40319435,-3.69629092,4,640
13046,-,40.40197555,-3.69536187,1,100
13047,-,40.40168575,-3.69606466,2,160
13048,-,40.40207662,-3.69708606,0,80
13049,-,40.39986951,-3.69627315,3,160
13050,-,40.40643081,-3.69212692,51,800
13051,-,40.41872195,-3.68888007,10,1180
13052,-,40.40241595,-3.69796522,5,1220
13053,-,40.40220871,-3.69866149,50,120
13054,-,40.39987109,-3.70019620,34,2640
13055,-,40.39899667,-3.70058502,100,0
13056,-,40.39937659,-3.70130686,100,0
13057,-,40.40636077,-3.69330741,44,2480
13058,-,40.39575010,-3.70249036,60,4020
13059,-,40.39591894,-3.70316096,80,3900
14001,DR. CORTEZO S-N - (DR. CORTEZO-PL. JACINTO BENAVENTE),40.41379466,-3.70365159,2,60
14002,SAN SEBASTIAN N-S(ENTRADA AL CRUCE) - (ENTRADA AL CRUCE),40.41397934,-3.70149029,0,0
14003,ATOCHA E-O - (SAN SEBASTIAN-DR. CORTEZO),40.41367127,-3.70208055,5,760
14004,MAGDALENA O-E - (ENTRADA AL CRUCE),40.41235419,-3.70094865,10,240
14005,ATOCHA E-O - (LEON-SAN SEBASTIAN),40.41308370,-3.70060013,100,0
14006,SAN EUGENIO O-E - (ENTRADA AL CRUCE),40.41084367,-3.69778217,2,80
14007,ATOCHA E-O - (SAN EUGENIO-MOTARIN),40.41166483,-3.69774247,5,410
14008,ATOCHA E-O - SAN PEDRO-SAN EUGENIO,40.41086904,-3.69615241,4,499
14009,MARQUES DE LA VALDAVIA S-N - (ENTRADA AL CRUCE),40.40647339,-3.69600650,31,80
14010,MALLORCA N-S - (ENTRADA AL CRUCE),40.40711030,-3.69790516,3,160
14011,RONDA VALENCIA E-O - (MARQUES VALDAVIA-MALLORCA),40.40659681,-3.69711475,55,520
14012,FRAY LUIS DE LEON S-N - (PALOS FRONTERA-RONDA VALENCIA),40.40542337,-3.69909538,32,480
14013,RONDA VALENCIA E-O - (VALENCIA-MESON DE PAREDES),40.40583922,-3.69986733,6,1200
14014,MESON DE PAREDES N-S - (MIGUEL SERVET-RONDA VALENCIA),40.40606908,-3.70147113,100,0
14015,RONDA VALENCIAO-E - (MESON DE PAREDES-FRAY LUIS LEON),40.40560552,-3.70034347,19,2720
14016,RONDA VALENCIA E-O - (MESON PAREDES-GLORIETA EMBAJADORES),40.40548045,-3.70112328,0,0
14017,EMBAJADORES S-N - (SEBASTIAN ELCANO-GLORIETA EMBAJADORES),40.40409151,-3.70173071,16,1300
14018,EMBAJADORES N-S(GLORIETA EMBAJADORES-MORATINES) - (GLORIETA EMBAJADORES-MORATINES),40.40451793,-3.70223304,3,360
14019,Pº ACACIAS O-E(PEÑUELAS-GLORIETA EMBAJADORES) - (PEÑUELAS-GLORIETA EMBAJADORES),40.40436876,-3.70461790,13,1280
14020,RONDA TOLEDO O-E(SORIA-GLORIETA EMBAJADORES) - (SORIA-GLORIETA EMBAJADORES),40.40535656,-3.70497896,53,560
14021,MIGUEL SERVET N-S - (MESON PAREDES-RONDA TOLEDO),40.40596517,-3.70185730,100,0
14022,Pº ACACIAS E-O - (EMBAJADORES-Pº ESPERANZA),40.40421644,-3.70560460,3,440
14023,Pº ESPERANZA S-N - (MORATINES-Pº ACACIAS),40.40305928,-3.70590688,12,260
14024,Pº ACACIAS E-O - (Pº ESPERANZA-GASOMETRO),40.40383725,-3.70698528,99,0
14025,GASOMETRO S-N - (Pº ACACIAS-RONDA TOLEDO),40.40424714,-3.70804974,1,120
14026,Pº ACACIAS O-E - (Pº ESPERANZA-GASOMETRO),40.40360434,-3.70735520,66,0
14027,Pº ACACIAS O-E - (Pº LOS OLMOS-GASOMETRO),40.40316430,-3.70898460,7,680
14028,Pº ACACIAS E-O - (GASOMETRO-Pº LOS OLMOS),40.40325343,-3.70908759,3,460
14029,Pº DE LOS OLMOS N-S - (RONDA TOLEDO-Pº ACACIAS),40.40371260,-3.71075585,3,140
14030,Pº ACACIAS O-E - (PIRAMIDES-DR. VALLEJO NAJERA),40.40205064,-3.71167210,7,880
14031,EMBAJADORES S-N - (SANTA MARIA CABEZA-PALOS DE LA FRONTERA),40.40184320,-3.69996139,4,620
14032,EMBAJADORES N-S - (LABRADOR-SANTA MARIA CABEZA),40.40200323,-3.70025170,3,420
14033,LABRADOR O-E - (M. VARGAS-EMBAJADORES),40.40220610,-3.70118667,11,220
14034,EMBAJADORES S-N - (PALOS FRONTERA-SEBASTIAN ELCANO),40.40322282,-3.70103827,10,1140
14035,PALOS DE LA FRONTERA E-O - (BERNARDINO OBREGON-EMBAJADORES),40.40285820,-3.69957194,10,340
14036,EMBAJADORES N-S - (MORATINES-LABRADOR),40.40328362,-3.70126128,2,380
14037,MORATINES O-E - (M. VARGAS-EMBAJADORES),40.40358244,-3.70224678,10,200
14038,RDA. TOLEDO E-O - (EMBAJADORES-RIBERA DE CURTIDORES),40.40564467,-3.70595685,12,1720
14039,RIBERA DE CURTIDORES N-S - (ENTRADA AL CRUCE),40.40684536,-3.70728745,1,200
14040,GASOMETRO S-N - (Pº ACACIAS-RONDA TOLEDO),40.40558477,-3.70835008,2,140
14041,RONDA TOLEDO O-E - (TOLEDO-GASOMETRO),40.40617282,-3.70935823,28,2180
14042,Pº YESERIAS N-S - (ENTRADA AL CRUCE),40.39883594,-3.70860513,96,40
14043,NAVES N-S - (ENTRADA AL CRUCE),40.39788513,-3.70694604,1,40
15002,Pº PRADO S-N - PL. CANOVAS DEL CASTILLO-PL. CIBELES,40.41735132,-3.69339486,84,1080
15003,(AFOROS) ALCALA E-O - PL. INDEPENDENCIA-PL. CIBELES,40.41984762,-3.69027249,42,980
15004,Pº RECOLETOS N-S - PRIM-PL. CIBELES,40.42137343,-3.69209112,100,0
15005,BARQUILLO N-S - INFANTAS-ALCALA,40.41953268,-3.69560065,0,40
15006,ALCALA E-O - PL. CIBELES-BARQUILLO,40.41925566,-3.69431354,12,580
15007,ALCALA E-O - BARQUILLO-GRAN VIA,40.41894869,-3.69594346,7,2080
15008,ALCALA O-E - GRAN VIA-CEDACEROS (MICRO P.M.5),40.41852918,-3.69744287,55,300
15009,ALCALA O-E - GRAN VIA-MARQUES CUBAS (MICRO P.M.6),40.41875748,-3.69598462,11,2340
15010,ALCALA O-E - CEDACEROS-GRAN VIA,40.41819201,-3.69816232,33,0
15011,CEDACEROS S-N - CARRERA SAN JERONIMO-ALCALA,40.41751032,-3.69847331,18,460
15012,ALCALA E-O - CEDACEROS-PELIGROS,40.41800990,-3.69910068,33,0
15013,PELIGROS S-N - ALCALA-GRAN VIA,40.41829023,-3.69947984,61,320
15014,CRUZ S-N - (ENTRADA A CRUCE),40.41634790,-3.70067172,0,0
15015,(TACTICO) CARRERA SAN JERONIMO O-E - PTA. SOL-PL. CANALEJAS,40.41664201,-3.70082916,83,280
15016,GRAN VIA S. FRANCISCO S-N - SAN BERNABE-CRA. SAN FRANCISCO,40.41711609,-3.70008784,5,220
15019,BARQUILLO N-S - GRAVINA-AUGUSTO FIGUEROA,40.42222514,-3.69563041,5,140
15021,PRIM E-O - CONDE XIQUENA-BARQUILLO,40.42190689,-3.69480679,3,160
15300,PL. CIBELES S-N - DELANTE GRUPO 11 (MICRO P.M.6),40.41911815,-3.69278580,7,340
15301,PL. CIBELES N-S - DELANTE GRUPO 9 (MICRO P.M.2),40.41917777,-3.69354197,42,1080
15302,PL. CIBELES S-N - DELANTE GRUPO 12 (MICRO P.M.7),40.41959691,-3.69270916,43,620
15303,ALCALA E-O - DELANTE GRUPO 1 (MICRO P.M.1),40.41880692,-3.69657503,16,680
15304,ALCALA O-E - DELANTE GRUPO 5 (MICRO P.M.3),40.41869777,-3.69662721,13,940
15305,ALCALA E-O - DELANTE GRUPO 3 (MICRO P.M.4),40.41858085,-3.69677863,6,480
15306,ALCALA O-E - DELANTE GRUPO 5 (MICRO P.M.2),40.41870595,-3.69683027,27,620
16001,AMANIEL O-E - REYES-NOVICIADO (FRENTE ESTACION),40.42411535,-3.70952906,9,700
16002,REYES O-E - SAN BERNARDO-AMANIEL FRENTE MINISTERIO JUSTICIA),40.42432303,-3.70839794,3,240
16003,ALAMO S-N - GENERAL MITRE-REYES,40.42373704,-3.70903049,49,80
16005,SAN LEONARDO E-O - MAESTRO GUERRERO-PRINCESA,40.42462012,-3.71127075,64,140
16006,PL. ESPAÑA N-S - SAN LEONARDO-CUESTA SAN VICENTE,40.42406275,-3.71157051,26,1140
16007,CUESTA SAN VICENTE O-E - GRAN VIA-FERRAZ,40.42316373,-3.71139943,7,760
16008,PL. ESPAÑA S-N - REYES-SAN LEONARDO,40.42371088,-3.71116756,16,1160
16009,GENERAL MITRE E-O - ALAMO-GRAN VIA,40.42322890,-3.70985857,13,200
16010,GRAN VIA N-S - DR. CARRACEDO-ISABEL LA CATOLICA,40.42267105,-3.70982355,23,1540
16011,GRAN VIA 57 N-S - ISABEL LA CATOLICA-SAN BERNARDO,40.42206343,-3.70887998,4,680
16012,ISABEL LA CATOLICA O-E - PZA. SANTO DOMINGO-GRAN VIA,40.42175641,-3.70928038,16,380
16013,FLOR BAJA O-E - LEGANITOS-GRAN VIA,40.42228742,-3.70990246,2,100
16014,GRAN VIA 64 S-N - GARCIA MOLINAS-GENERAL MITRE,40.42261754,-3.70956383,5,460
16015,(AFOROS) SAN BERNARDO 37 E-O - ANTONIO GRILO-GRAN VIA,40.42263007,-3.70765332,3,280
16016,GRAN VIA 51 N-S - SAN BERNARDO-SILVA,40.42124316,-3.70755021,5,620
16017,SAN BERNARDO 15 O-E - PL. SANTO DOMINGO-GRAN VIA,40.42078468,-3.70824842,4,220
16018,(AFOROS) SAN BERNARDO 15 E-O - GRAN VIA-PL. SANTO DOMINGO,40.42076972,-3.70832972,17,940
16019,GRAN VIA 64 S-N - SAN BERNARDO-GARCIA MOLINAS,40.42179489,-3.70827742,6,760
16021,SILVA O-E - PL. SANTO DOMINGO-GRAN VIA,40.42063620,-3.70787203,58,2360
16022,GRAN VIA S-N - SILVA-LIBREROS,40.42114829,-3.70727321,33,480
16023,GRAN VIA 39 N-S - PL. CALLAO-MESONEROS ROMANOS,40.42021785,-3.70512613,7,1100
16025,MESONERO ROMANOS O-E - ABADA-GRAN VIA,40.41967891,-3.70422605,6,100
16026,(AFOROS) GRAN VIA 44 S-N - JIMENEZ QUESADA-MESONERO ROMANOS,40.42019849,-3.70373887,6,940
16027,JIMENEZ QUESADA E-O - DESENGAÑO-GRAN VIA,40.42051479,-3.70298611,8,200
16028,(AFOROS) GRAN VIA N-S - SALUD-TRES CRUCES,40.42006723,-3.70291063,18,1720
16029,TRES CRUCES O-E - PL. DEL CARMEN-GRAN VIA,40.41949368,-3.70278854,1,40
16030,SALUD O-E - PL. DEL CARMEN-GRAN VIA,40.41951127,-3.70313235,6,80
16031,Pº FLORIDA 11 N-S - MOZART-ENTRADA ESTACION DEL NORTE,40.42136507,-3.72143121,6,560
16033,(AFOROS) HORTALEZA 11 O-E - GRAN VIA-INFANTAS,40.42025605,-3.70107420,0,0
